Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1965 [YR1965],1970 [YR1970],1975 [YR1975],1980 [YR1980],1985 [YR1985],1990 [YR1990],1995 [YR1995],2000 [YR2000],2005 [YR2005],2010 [YR2010],2015 [YR2015]
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,"Iran, Islamic Rep.",IRN,42.732321859665,44.7418145546162,44.1086592747543,43.3555601914978,43.6007108467046,45.6073440140666,45.5522959789904,41.4626032491039,33.9632986127434,26.8940249386965,24.044269692037,23.8804548960684
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Iraq,IRQ,41.4529696450912,43.909565545459,44.6086064071697,46.3041921025898,46.8382201179285,46.107734735597,45.7911892528627,44.1932930997535,42.9316374427415,42.0199601192826,41.8063614872126,39.3106302689053
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Ireland,IRL,30.9296026326603,30.783772776371,30.5753534306072,30.8644781166246,30.4962898359586,29.9067582004905,27.6073411689645,24.3311175980308,21.4640468419707,20.1993469079062,20.7857768479648,21.8727007958215
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Israel,ISR,36.4783933840658,35.2959482668271,32.7713666002191,32.5872363270735,33.0228789119675,32.8596940621571,31.2548711849082,28.9969565769183,28.0786585827328,27.8502618662224,27.2634550094018,27.861086496317
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Italy,ITA,25.0734210985439,24.5765366377708,24.6509774880006,24.1499111811314,21.9750985943067,19.1342277312726,16.4745725003662,15.0001763026563,14.3243235424824,14.1668965291937,14.0787909980086,13.7153723233859
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Jamaica,JAM,41.4585636037629,42.9729731268407,46.148945267807,44.3952611813714,39.722199361397,36.9753073204568,34.8359399084097,33.5154246084104,32.1492702944701,30.1276312471191,27.0139407783779,24.5989565624048
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Japan,JPN,30.2638998185348,25.865646980291,24.1139737097714,24.4074025045369,23.5844140918954,21.6427538556865,18.475086671051,16.2464933858046,14.7838769769252,13.8298808950159,13.3547819838026,12.9893829152797
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Jordan,JOR,43.5388628467199,45.0869371833477,46.013792879082,47.3374241800115,48.9790769114317,47.126755444477,45.7698078179641,40.8011779875668,39.613797422466,38.2431943749474,37.4775787887389,35.9767335827962
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Kazakhstan,KAZ,36.2607796638866,38.9477719829217,37.5600091407433,34.6007032200051,32.3816278451443,32.0004315188794,31.4297638893628,29.6990920657605,27.524219949461,24.4839203659437,24.0549833041877,26.6982058290864
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Kenya,KEN,46.5008965428912,48.4397292682935,49.0914483646885,49.7142179892658,50.087746403969,50.0943272209509,49.1108567195228,46.7951724513452,45.2481102741389,44.026971271863,43.4413498369619,41.4432448111814
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Kiribati,KIR,45.2016892383865,46.1823429322191,44.8124181345428,41.3542838480241,39.4546466332777,39.2304566623949,40.3038674033149,41.129395417058,39.9793829091426,36.9206607094503,36.1013145238859,35.0058595510682
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,"Korea, Dem. People’s Rep.",PRK,37.7327782765252,36.7363205094232,41.5942791317382,39.7292982867929,36.643124425514,31.3171238292382,27.1262768038758,26.9500110669971,25.9383075854565,24.7226519125306,22.6383483110971,20.9187179727566
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,"Korea, Rep.",KOR,43.2388460655484,43.3982448098078,41.873641374444,38.1423791024765,33.8657443420472,30.0454936210069,25.4376122289127,23.0290664759185,20.614642180528,18.8273387734188,16.101601763675,13.7817192668695
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Kuwait,KWT,34.4152489136859,38.6711211197427,43.8903888776949,45.1359472262459,40.289418175362,37.6116394298537,34.9026699195932,30.7221927130004,28.3775596871191,25.9749590123857,23.2170431741338,21.2043724161413
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Kyrgyz Republic,KGZ,36.2940960161173,41.4701656228643,41.7173117439225,39.7954408859346,36.9443944424905,36.5660665688138,37.435445935578,37.5607083162509,34.9406752518741,30.9562282145438,29.8969273700259,31.4999141651932
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Lao PDR,LAO,42.1446953130231,42.3598817087594,42.2268701263341,42.5167052969661,44.4410682891855,44.4804601428781,44.265149565384,44.4481080404079,43.3588857373631,40.3110154327191,36.4319553092293,33.6121921970746
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Latvia,LVA,22.0412793848194,22.3261458272219,21.5948471439066,20.9596573155739,20.3263198766078,21.2222533069742,21.4568244947623,20.7392524556704,17.8565316815454,14.6798413671801,14.0892205765267,15.0943046763386
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Lebanon,LBN,41.6112770445128,43.6298464663361,41.8968292451492,39.8040725241473,39.1096858971412,38.9245077762213,37.2558547065262,32.6199559004416,31.093989816742,30.3473701482709,25.8164395714085,27.3377778607793
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Lesotho,LSO,44.5680604822817,45.0409083319419,45.3088949059505,45.7597915905692,45.8472454868663,45.9602747077413,45.2985096965688,42.4931449416886,40.0134002097595,37.1594508129295,34.8872333420693,33.4026219256627
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Liberia,LBR,41.1211837051035,42.7634844374196,43.5872009594997,44.3222289703159,44.9137911960112,45.3741202393191,44.9130791671323,43.5693251839792,42.6928132293425,42.8670377326361,43.0342790533685,42.0914398409742
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Libya,LBY,41.7472316328792,43.7642285897585,46.2427924478071,47.9647005318057,47.862285236123,44.7954595264936,41.7480397983979,37.6243281701941,33.8534509194009,30.1659155101547,28.7530154511467,28.8679193838258
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Lithuania,LTU,27.1378213320741,27.314731311306,27.0300256393416,25.066242199244,23.3203138663153,22.7756479696115,22.5650190000906,21.7592618124023,20.0395278023918,16.773027759737,14.7654023156293,14.5946969180185
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Luxembourg,LUX,21.1819904128574,22.292457316279,22.1966743997079,20.515956980985,18.7568330778655,17.1896294196531,17.3555688845468,18.4332192410125,18.9439192117458,18.6225815892819,17.6440127665691,16.3778516112298
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,"Macao SAR, China",MAC,41.8133272940742,44.8894837325565,38.2478858136267,27.6097968778453,23.6631089044865,23.6039830266346,25.5095867460908,25.4533569555372,22.8450472436896,17.0163899117339,12.9673980294267,12.6154944899806
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Madagascar,MDG,42.6891894356424,44.8892380215135,45.4163850368862,45.8550963165029,46.1624222327335,46.0193600732151,45.5625762104896,45.1610193389436,45.1521443214307,44.7119398208753,43.5222233358737,41.6433785335763
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Malawi,MWI,43.8159292499639,43.527304654054,44.4539096412206,45.3296922166953,45.8822738879183,46.2923967983014,44.793205380403,45.000276806697,46.080460262928,46.3808828039264,46.3514363381911,45.0880166217357
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Malaysia,MYS,45.4939202562127,46.1980497048357,44.2523234862665,41.9681920694033,39.4908278938708,38.3233090327303,37.0484204393787,35.5854297673711,33.3562053744597,30.4526272263435,27.9611146256731,25.0895957650768
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Maldives,MDV,38.4296095167088,42.1698241788197,46.2732623972478,45.8183364243459,45.4047462596037,46.2806734305175,47.5147653232239,46.4659103876225,40.4652144968826,31.4682360892093,25.2916053743978,21.2175900992493
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Mali,MLI,40.8247150833828,41.7424562951065,42.0842168785074,42.848116048093,44.0664524156552,45.1465668116594,46.7262325659448,46.6559346556776,46.5676025412817,46.8693945512651,47.4888255993464,47.9480614983458
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Malta,MLT,38.4250398596684,32.5165558803632,27.4794490633141,25.2984278251374,23.7778924092827,24.2847653429603,23.4269298233499,22.0132344201053,19.8544373737759,17.4334553308637,14.9913217285089,14.2278213576468
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Mauritania,MRT,44.3994712976726,45.3510969561116,46.0081271037165,45.9155958448758,45.4859668709108,45.0005336988702,44.865770129565,44.3762399346481,43.5418495570141,42.2289046271502,41.2467249251974,40.5074165268476
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Mauritius,MUS,46.6053455712907,46.5185155684767,43.7733607117749,39.6599010772116,35.6221487716233,31.9989328208773,28.985630779605,27.4838682240117,25.7562576731117,24.7267805398186,21.9448617938948,19.400280756136
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Mexico,MEX,45.7137733146785,46.4991373260173,46.4076006390313,45.996746440865,44.7674834565038,42.0902147354784,39.2066143064569,36.7149671757891,34.1964499539913,31.8372080283644,29.507687516188,27.6359686677943
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,"Micronesia, Fed. Sts.",FSM,45.4351439996406,47.1844065330193,45.9921520100298,47.4892282346978,47.3371726312903,45.6001868285848,44.1418053810448,43.5715016414177,40.3530660509115,38.8546014755628,35.6861754331413,32.7985674273383
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Moldova,MDA,31.7880265685722,34.2843835866057,32.1138461238946,28.8736199705993,26.7316301162082,27.2142133920459,27.9160493352062,26.602285353835,23.4558938652634,18.5161516632755,16.5163392502498,15.7919276782863
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Mongolia,MNG,36.9967713408093,41.8607129824663,44.2639141399331,45.3212277760093,43.6895944773446,42.1408505521414,40.4654452886599,38.62338012724,34.7713665284902,28.9293879412165,27.0218420116063,28.8618844672178
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Montenegro,MNE,34.8314468428212,35.0541574406066,32.9475308641975,30.0722402040912,27.3108751726204,25.7823900354388,25.4395920663673,23.4250134586682,21.4453703718795,20.1784257070593,19.2436025789916,18.4984273218535
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Morocco,MAR,44.7054685829586,47.7468248255484,47.5837175895052,45.8273086267355,43.3040110231049,41.5984187818985,39.64271717921,37.0687201904109,33.4872768429488,30.7535494092524,28.5137466577791,27.736741619156
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Mozambique,MOZ,41.9967434340139,42.6055529053521,43.1861227092743,43.5975727025941,43.3690358045618,44.2098237855057,46.621374186397,44.3010869914823,44.5039605233242,45.1967644070133,45.732151193966,45.4201541734965
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Myanmar,MMR,40.5025325089426,42.4415748165481,42.5054188685356,42.0904413906134,41.2837592970822,39.8598091491275,37.6462515639516,35.085212615723,32.5130484032849,31.1786857932609,30.0461328510539,27.8173899881334
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Namibia,NAM,41.399402657449,42.5267658781106,43.2013935696644,44.460878068953,46.518430559114,46.8899501564081,44.3612102686501,43.2338062431467,42.021909414562,39.4366771224566,37.4143530950873,36.9052021163729
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Nepal,NPL,40.4139316480374,41.5614651789789,40.9776335929577,40.9072582132429,41.4095267295055,41.9767639816803,42.4261952012004,41.5634106877012,40.9649844973771,39.2676260948941,36.2890092448095,33.3534135126478
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Netherlands,NLD,30.0563018869111,28.358380528829,27.4260393235073,25.4126437857676,22.326557427104,19.4531894799961,18.2052151061565,18.3732568926349,18.4678467942235,18.3203583664311,17.5222474582832,16.7556109900883
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,New Caledonia,NCL,37.3565132725223,37.8991228070175,37.8242375906726,38.1095314131303,37.4841536680813,35.7009142080496,32.0959750140898,30.6632935491715,30.2643267102072,27.9303169487654,25.8323571059493,23.7629350893697
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,New Zealand,NZL,32.8868740290163,32.5747103243872,31.7218678627172,29.9480995629386,27.2014501914595,24.6337779768658,23.2312843493502,23.0052441729597,22.715242994362,21.5448250512955,20.4974895093022,19.9708442806334
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Nicaragua,NIC,47.3020857478503,49.2963820495354,48.2192699561565,47.2357515897675,47.0277159618425,47.0774897096971,45.8372409866791,43.2819632065363,39.6566627910509,36.2229691341113,33.3184811639293,31.2764090730873
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Niger,NER,48.2948945397201,48.7420023468895,48.8067335839406,48.498642511072,48.1277354297977,48.4889597262694,48.3941065391273,48.0175627968298,48.2749810992435,49.1925225405148,50.0361424378304,50.1652837566556
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Nigeria,NGA,41.6081980469958,41.9607388066224,42.6143700391325,43.4308921260161,44.0638724591577,45.048132371366,44.9739241034129,44.239764328,43.6043181499438,43.6713786861912,44.035213371753,44.1305041462216
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,North Macedonia,MKD,37.9922440680152,37.0424375782215,33.9948860994886,31.5968297458139,29.8244930222841,27.5699533795534,26.1908960299124,25.1109793410015,22.6795601967546,20.2061086079369,17.9055227090206,16.8395270010311
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Norway,NOR,25.9283233780143,24.759086074959,24.4919325294242,23.7984436747121,22.1765576558047,20.0151934516464,18.9252899205022,19.4591017392967,19.9834999012083,19.6121677830153,18.8115626300943,17.9623165038282
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Oman,OMN,43.6448327110596,45.0220716821678,46.2912947554124,45.8191003427255,45.0792938528748,45.5942200373994,45.2487389365514,39.571251707476,37.1041454197206,32.4768810445471,25.6890335282633,21.8337477983984
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Pakistan,PAK,39.2714035460913,40.4754352465902,42.3438385224053,43.0164358025892,42.8610628366957,42.5769260097812,43.0035012009196,43.1691497631475,41.9639205640875,39.9730030455633,37.6949869444075,35.9366650138644
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Panama,PAN,43.8738143172489,44.35850022477,44.0940968942628,42.9321348798777,40.886950482869,38.4138255164809,35.8791184108765,33.6482011689008,31.9842604496939,30.4296987253383,29.1307213603584,27.8416434273314
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Papua New Guinea,PNG,42.4390886132511,43.5665035967518,43.6043204733104,43.6616883416748,43.6381837503028,43.2204615011406,42.0647037299178,40.6786117762278,39.7614502805089,39.179414996652,38.3022545495135,36.7967784009793
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Paraguay,PRY,47.9740354688227,47.6371192640448,46.1541165760115,44.093218751086,42.4840451027384,41.5531212852367,41.4240845382232,40.491659449557,38.4743503016324,35.4962040460872,32.9354099378683,30.4348827119463
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Peru,PER,43.7667300343722,44.7322145821778,44.5505332399589,43.8142182456967,42.3332807145816,40.6971784372043,39.0118484830595,37.0625075105477,34.4394304084695,32.0454120941379,30.0951292204811,28.0816996400546
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Philippines,PHL,47.0240619870761,47.4849521132134,46.0059428670764,44.4764635694328,43.1288078910348,41.8677325605497,40.9356838240664,39.7635905193746,38.4698780018478,37.058549398358,33.9913797195136,32.2819568147558
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Poland,POL,33.5553641984128,31.3677630560876,27.2302329912034,23.8976302065272,24.0273755673933,25.5675694453608,25.1202226500798,23.0464089757937,19.5577146618876,16.6107573079471,15.2172875707273,14.8442952963315
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Portugal,PRT,29.2991295863203,29.0940480327862,28.7059576897914,27.4292727371642,25.8235801096179,23.6775146880146,20.5272691333032,17.7596004489004,16.0307375504899,15.4363017729941,14.9671887413225,14.0867530429863
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Puerto Rico,PRI,42.4951045367676,38.5088235986149,36.478338964026,33.6113721019907,31.5695745708646,29.5546459449512,27.1069425597549,25.2381649109117,23.5499978195456,22.2695131927215,20.628877092586,18.5922712817143
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Qatar,QAT,41.355731892622,38.9512854290875,36.0721003707288,33.0976144109055,33.6405344494527,28.8721723422039,28.2866309172374,27.2811729465061,25.7234145979192,21.7044750732596,12.8871691248363,13.4338643104638
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Romania,ROU,28.874963004875,26.9704360798961,25.9421922650792,25.3477637381914,26.8079093409653,25.0698119228266,23.7485674242927,20.787690562677,18.5876140303438,15.7384190185397,15.7755004624884,15.5261421794288
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Russian Federation,RUS,30.3693457254715,29.4366254922305,26.2167100569224,23.0314388136789,21.563425390873,22.5197759073263,22.8975019114724,21.3798568208675,18.2446642514425,15.1738365153611,14.9272814134814,16.8768178640644
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Rwanda,RWA,47.7900123382689,49.2233577734227,47.7536609500612,47.1204704280197,47.9999076322179,49.6392078532058,49.4222021978131,42.0607059545155,44.3733117073903,42.3586191059833,41.5393624559707,40.5914608150481
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Samoa,WSM,49.5862062616797,51.4458419254805,50.9385325779433,49.9441724641415,46.2298665809355,42.8520532533283,40.3727204044151,40.7123619556141,40.7551560869914,39.6050676859904,38.3088911475727,38.8247817976053
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Sao Tome and Principe,STP,33.0534042487014,41.1329593786599,47.2761654417682,47.8770237436551,47.625112219972,48.1110136860966,48.5693194305799,46.6311760506691,44.3702464466969,43.9976630766104,43.406645192409,43.3405872678407
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Saudi Arabia,SAU,43.1446023150642,43.6356785761107,44.2251193332041,44.2234934381635,43.626368161052,42.1918359130156,42.0048004824506,41.772122831813,38.2723775049975,33.8738957455945,29.7034538021151,25.8228450409042
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Senegal,SEN,43.906835240301,44.9096032557165,44.5529247763655,44.6542549199306,46.3202323413333,47.2058358355249,46.8370344180752,45.8141181225118,44.708327456124,43.7444026735158,43.5069775175365,43.4737375191713
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Serbia,SRB,..,..,..,..,..,..,23.7727281084929,22.0654953836684,20.4978363373897,18.7142674566897,17.3351014218929,16.1642114024043
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Seychelles,SYC,38.663077181934,42.2491556581591,43.5418576229759,41.1227657967609,38.3566813598213,35.2791114295951,35.8580133201077,31.2972119662357,28.6483283125093,24.9661582889631,22.8118425666199,23.2053738760555
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Sierra Leone,SLE,38.3422590950434,38.9178137953663,40.2120885674513,41.5671711082151,42.5423971409136,43.3630786025111,43.9012612268917,44.2942854680007,44.1691927118154,43.7412232908178,43.0379133223622,41.9139298100897
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Singapore,SGP,43.2285855994318,43.6289624278288,38.7751093841913,32.783162169135,27.0407283197495,24.2755034680769,21.4611449316056,20.4635094636396,18.710527093074,17.2275649854291,13.9938594925292,12.6321137193696
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Slovak Republic,SVK,31.46327083045,30.42134372636,27.5065374618763,25.9650839340647,26.1628052420673,26.5289837148656,25.389178009301,22.7857843128136,19.7134173863552,16.8224342341298,15.3351020503326,15.2578063441258
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Slovenia,SVN,27.6615886305437,25.9697084814165,24.1239568490537,23.732270261554,23.3847777927271,22.4748988499483,20.7279188399152,18.2116093818036,15.7731709292621,13.9687394735576,13.9905458570955,14.6699568703925
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Solomon Islands,SLB,42.6316727337525,43.3114548006081,43.2592823712949,47.4048872297081,47.3948799805679,47.5741170214337,45.4435558861819,43.3053793548782,41.9211942034605,41.3148677003222,40.7516372681444,40.430065095056
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Somalia,SOM,42.5945546616584,43.0215296994355,43.2976210659798,43.5139675055382,43.7620340530866,43.6446051192224,44.1974026074685,45.3667335990785,47.1994489788052,47.8878779208649,48.1745214562446,47.1688641775966
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,South Africa,ZAF,40.7747674832045,41.9068229654295,41.5550977952835,41.1835323945006,40.8619336452244,40.7542040769214,40.1202657278463,37.3383346818465,33.8639674497086,30.8812581529626,29.6717001812134,29.291128627375
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,South Sudan,SSD,41.5176077593182,41.8113081084532,43.3279698592217,44.0738803202137,44.3412967251839,44.1281104025918,44.262495350582,44.4800719331828,44.823381124026,44.2718962963042,43.5182961022527,42.485407802302
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Spain,ESP,27.3638890020926,27.6937011309837,28.111921735697,27.4424751114218,25.9472203921906,23.4065963344335,19.9944850491135,16.6755451013296,14.7367942498808,14.2466354906707,14.7934345762605,14.9063250571661
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Sri Lanka,LKA,42.0316278048577,41.471079542284,40.2798312314689,37.7199049722918,35.8946766770636,34.2093052296325,32.1031852373917,29.502647384365,26.75303943246,25.5847074452028,25.3782782789057,24.7726626716141
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,St. Lucia,LCA,44.7462010992564,47.3100047849876,50.1408450704225,46.7248031962929,43.8882381898118,40.7330249358385,36.581654832633,35.0173622931844,32.2850270211639,27.7614936022568,23.2156705057874,19.7648582561995
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,St. Vincent and the Grenadines,VCT,49.6066784395569,50.4947041657462,49.687876343789,47.4200832096339,43.6877274625619,39.8752224752646,37.959138104276,34.4517980284167,31.4814814814815,28.5543300127055,25.833448801441,23.7191703008759
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Sudan,SDN,44.9945794885301,45.6429615316683,46.2935214993629,46.8779044369978,47.0872174248463,46.5893194536468,45.5169278310706,44.1850748629981,43.8017394307574,43.4705764057829,42.9944345367593,41.5039167980834
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Suriname,SUR,47.2086455391477,47.7831553858501,48.0598264348478,47.5263483155451,39.7923336457879,35.6414694090137,34.2697350234964,34.5138972187457,32.7077878921072,31.3179728669133,29.4031156745683,27.9053837748125
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Sweden,SWE,22.4325072371786,20.9340105114171,20.8381564748782,20.6899189249195,19.5893432902799,18.1547042159688,17.9249231737483,18.8413973079596,18.422295882292,17.4045758961293,16.5079261627694,17.2943025821945
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Switzerland,CHE,24.1170265950597,24.0336798586442,23.6885231509391,22.6383358121516,20.01099010922,17.8073270696694,17.0397188099929,17.6432320051645,17.4435146976502,16.2893322373266,15.0583421643237,14.7933263225771
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Syrian Arab Republic,SYR,46.476121632566,48.5556947459185,48.0691015143434,48.3277762399157,48.9522296723666,48.6341250218808,47.0778683661023,43.9028232701953,41.0141755014732,39.3293436106707,37.39033426239,33.0555544442844
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Tajikistan,TJK,39.8909656649173,45.2721408888189,46.0288992859305,44.4349518319546,42.7841532055494,42.8853533699647,43.8176097796024,44.2767931640418,42.5250159217456,38.0253931136855,35.6772875180972,35.8394720244598
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Tanzania,TZA,45.6204999685639,45.5274386428614,45.9808336327316,46.207467327037,46.2919845925122,46.065133460628,45.7134814152364,45.2928154565049,44.767955514135,44.7556119168839,44.8756266697334,44.6821649545391
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Thailand,THA,42.7348123478426,43.6625882311535,43.9907228330051,42.4405107631395,39.434809954188,34.8189910446521,30.2139340183223,27.0909071769458,23.9807774866701,21.2858486757766,19.1837631200928,17.9742179930524
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Timor-Leste,TLS,41.1759375553177,39.8744626562963,40.6267003752854,40.60569555979,39.9694951700686,38.16632752609,38.0589145773867,41.2804648397435,44.8714672432002,44.6617795575475,42.5342676834415,39.4855145272682
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Togo,TGO,42.9611145242083,43.7772952599451,44.7384144433383,45.7157721019264,46.4084423958933,46.5715891268167,46.0497171405014,45.3387615760486,43.2502870399289,42.7769778531766,42.7870032120883,42.1361248794577
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Tonga,TON,45.439043798821,46.2976662855606,48.1310239356973,45.6079168459431,41.7140828860612,40.8206952372838,39.4366197183099,39.6703342502292,38.4840721423249,38.2062335860463,37.4079202969631,36.4066639545152
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Trinidad and Tobago,TTO,42.8370278037546,43.4364295844087,41.4665312685115,37.6567853949211,33.9812895945956,34.2958339207971,33.6047517189194,30.7725243182906,25.5913847814747,21.8508725786771,20.7224049747505,20.6786258472424
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Tunisia,TUN,43.4640360190281,46.0372287151482,45.4989712289701,43.6700999873783,41.7413825048764,39.2501822065451,37.2133028635986,33.7985806208124,29.553096046187,25.4918113807071,23.3331553088956,23.7900011887353
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Turkey,TUR,41.9016796709564,42.5003601524606,41.5167456252459,40.5664239596359,39.6445367857824,38.0524524220398,35.7933513297786,33.0300967458175,30.6034149737112,28.6000042206975,26.9018972558348,25.5997889911536
